source_id,target_id,relation,medal_weight
1832,4470,PARTICIPATED,1
1833,3984,PARTICIPATED,0
1833,4449,PARTICIPATED,0
1833,3500,PARTICIPATED,0
1834,4066,PARTICIPATED,0
1834,4279,PARTICIPATED,0
1834,3945,PARTICIPATED,1
1834,3883,PARTICIPATED,1
1835,3709,PARTICIPATED,0
1835,3766,PARTICIPATED,0
1835,3724,PARTICIPATED,0
1835,4062,PARTICIPATED,0
1835,3795,PARTICIPATED,0
1836,3598,PARTICIPATED,0
1836,3856,PARTICIPATED,1
1836,3993,PARTICIPATED,0
1836,3921,PARTICIPATED,1
1837,3587,PARTICIPATED,1
1837,4314,PARTICIPATED,1
1837,4466,PARTICIPATED,0
1837,4365,PARTICIPATED,1
1838,3534,PARTICIPATED,0
1839,4137,PARTICIPATED,1
1839,4173,PARTICIPATED,0
1839,3667,PARTICIPATED,1
1840,4136,PARTICIPATED,1
1840,4388,PARTICIPATED,1
1840,3867,PARTICIPATED,0
1840,4213,PARTICIPATED,2
1840,3840,PARTICIPATED,1
1841,4192,PARTICIPATED,2
1841,4222,PARTICIPATED,0
1842,3551,PARTICIPATED,0
1842,4233,PARTICIPATED,0
1842,3963,PARTICIPATED,0
1843,3526,PARTICIPATED,0
1843,3902,PARTICIPATED,0
1844,4428,PARTICIPATED,1
1845,3849,PARTICIPATED,0
1845,4459,PARTICIPATED,0
1845,4417,PARTICIPATED,0
1845,3996,PARTICIPATED,0
1846,3793,PARTICIPATED,0
1846,3660,PARTICIPATED,0
1847,3982,PARTICIPATED,0
1847,4137,PARTICIPATED,1
1847,4231,PARTICIPATED,1
1848,3972,PARTICIPATED,0
1848,4447,PARTICIPATED,0
1848,4204,PARTICIPATED,0
1849,3990,PARTICIPATED,2
1849,4287,PARTICIPATED,1
1849,3852,PARTICIPATED,2
1849,4460,PARTICIPATED,0
1849,3804,PARTICIPATED,0
1850,4376,PARTICIPATED,1
1850,3550,PARTICIPATED,2
1850,3999,PARTICIPATED,1
1850,3512,PARTICIPATED,1
1850,3996,PARTICIPATED,0
1851,4402,PARTICIPATED,0
1851,4173,PARTICIPATED,0
1851,3732,PARTICIPATED,0
1852,3514,PARTICIPATED,0
1853,4171,PARTICIPATED,0
1853,4339,PARTICIPATED,0
1853,4247,PARTICIPATED,0
1854,3939,PARTICIPATED,0
1854,4111,PARTICIPATED,0
1854,4449,PARTICIPATED,0
1854,3630,PARTICIPATED,0
1854,3965,PARTICIPATED,0
1855,3884,PARTICIPATED,0
1855,4458,PARTICIPATED,0
1855,3611,PARTICIPATED,0
1856,4136,PARTICIPATED,0
1856,3684,PARTICIPATED,0
1856,4255,PARTICIPATED,2
1857,3870,PARTICIPATED,0
1857,4050,PARTICIPATED,0
1857,4442,PARTICIPATED,0
1857,4154,PARTICIPATED,0
1858,4134,PARTICIPATED,0
1858,3999,PARTICIPATED,0
1858,4172,PARTICIPATED,0
1859,4053,PARTICIPATED,0
1859,4314,PARTICIPATED,2
1859,4265,PARTICIPATED,1
1860,3934,PARTICIPATED,0
1860,3945,PARTICIPATED,0
1860,4491,PARTICIPATED,0
1861,4455,PARTICIPATED,0
1861,4449,PARTICIPATED,1
1861,4462,PARTICIPATED,1
1861,3861,PARTICIPATED,0
1861,3958,PARTICIPATED,0
1862,4078,PARTICIPATED,0
1862,4028,PARTICIPATED,0
1862,3934,PARTICIPATED,0
1863,3771,PARTICIPATED,0
1863,4005,PARTICIPATED,0
1864,3609,PARTICIPATED,1
1864,3718,PARTICIPATED,1
1864,3937,PARTICIPATED,1
1865,3994,PARTICIPATED,1
1865,4301,PARTICIPATED,1
1865,3603,PARTICIPATED,1
1865,3980,PARTICIPATED,1
1866,3858,PARTICIPATED,0
1866,3823,PARTICIPATED,0
1866,3750,PARTICIPATED,0
1866,4033,PARTICIPATED,0
1866,3560,PARTICIPATED,0
1867,4405,PARTICIPATED,1
1867,4336,PARTICIPATED,0
1867,3566,PARTICIPATED,1
1867,4229,PARTICIPATED,0
1867,3907,PARTICIPATED,1
1868,4017,PARTICIPATED,0
1868,3865,PARTICIPATED,0
1868,4112,PARTICIPATED,1
1868,3742,PARTICIPATED,0
1869,4038,PARTICIPATED,1
1869,4208,PARTICIPATED,1
1869,4325,PARTICIPATED,2
1869,4191,PARTICIPATED,0
1870,3544,PARTICIPATED,1
1870,4351,PARTICIPATED,0
1870,3749,PARTICIPATED,0
1871,4008,PARTICIPATED,1
1871,3530,PARTICIPATED,1
1872,4263,PARTICIPATED,0
1872,4096,PARTICIPATED,0
1872,3532,PARTICIPATED,0
1873,4316,PARTICIPATED,1
1873,3621,PARTICIPATED,0
1873,4228,PARTICIPATED,0
1873,4054,PARTICIPATED,0
1874,3874,PARTICIPATED,0
1874,3810,PARTICIPATED,0
1874,3551,PARTICIPATED,0
1875,3801,PARTICIPATED,1
1875,3660,PARTICIPATED,0
1876,3792,PARTICIPATED,1
1877,3528,PARTICIPATED,0
1878,4146,PARTICIPATED,0
1878,3918,PARTICIPATED,1
1878,4334,PARTICIPATED,0
1879,3596,PARTICIPATED,0
1879,4159,PARTICIPATED,0
1879,4465,PARTICIPATED,0
1879,4414,PARTICIPATED,0
1880,3509,PARTICIPATED,0
1880,4394,PARTICIPATED,0
1880,3558,PARTICIPATED,0
1880,3504,PARTICIPATED,0
1881,3894,PARTICIPATED,0
1881,3840,PARTICIPATED,0
1881,4025,PARTICIPATED,0
1881,3578,PARTICIPATED,0
1881,4496,PARTICIPATED,0
1882,4291,PARTICIPATED,0
1882,4106,PARTICIPATED,0
1882,3507,PARTICIPATED,0
1882,4172,PARTICIPATED,0
1883,3505,PARTICIPATED,2
1884,3618,PARTICIPATED,0
1884,3761,PARTICIPATED,0
1884,3507,PARTICIPATED,0
1884,4074,PARTICIPATED,1
1884,3784,PARTICIPATED,1
1885,4342,PARTICIPATED,0
1885,3978,PARTICIPATED,0
1885,4322,PARTICIPATED,0
1885,4302,PARTICIPATED,0
1885,4222,PARTICIPATED,0
1886,4171,PARTICIPATED,1
1886,3659,PARTICIPATED,0
1886,3529,PARTICIPATED,1
1886,3936,PARTICIPATED,1
1886,4102,PARTICIPATED,1
1887,4279,PARTICIPATED,0
1887,4487,PARTICIPATED,0
1887,3704,PARTICIPATED,0
1888,4141,PARTICIPATED,0
1888,4485,PARTICIPATED,0
1889,3679,PARTICIPATED,1
1889,4310,PARTICIPATED,2
1889,4465,PARTICIPATED,0
1889,3779,PARTICIPATED,1
1889,3606,PARTICIPATED,2
1890,3649,PARTICIPATED,0
1891,3934,PARTICIPATED,0
1891,3942,PARTICIPATED,0
1891,3721,PARTICIPATED,0
1891,4191,PARTICIPATED,0
1892,4081,PARTICIPATED,0
1892,4220,PARTICIPATED,0
1892,4186,PARTICIPATED,0
1892,4329,PARTICIPATED,0
1892,3667,PARTICIPATED,0
1893,3960,PARTICIPATED,1
1893,3883,PARTICIPATED,2
1893,3906,PARTICIPATED,0
1893,4359,PARTICIPATED,1
1893,4206,PARTICIPATED,1
1894,4356,PARTICIPATED,0
1894,3926,PARTICIPATED,0
1894,4407,PARTICIPATED,1
1895,3540,PARTICIPATED,0
1895,3857,PARTICIPATED,0
1895,3697,PARTICIPATED,1
1895,3762,PARTICIPATED,0
1895,4129,PARTICIPATED,0
1896,3964,PARTICIPATED,0
1896,3915,PARTICIPATED,1
1896,3894,PARTICIPATED,1
1896,3994,PARTICIPATED,0
1896,4454,PARTICIPATED,0
1897,4047,PARTICIPATED,1
1897,4221,PARTICIPATED,2
1897,4238,PARTICIPATED,1
1897,4260,PARTICIPATED,2
1897,3870,PARTICIPATED,0
1898,4441,PARTICIPATED,0
1898,4340,PARTICIPATED,0
1899,3786,PARTICIPATED,0
1899,3783,PARTICIPATED,0
1899,4491,PARTICIPATED,0
1899,3654,PARTICIPATED,0
1900,4272,PARTICIPATED,2
1900,3649,PARTICIPATED,2
1900,3843,PARTICIPATED,1
1900,4068,PARTICIPATED,1
1900,3800,PARTICIPATED,0
1901,4370,PARTICIPATED,1
1901,3590,PARTICIPATED,0
1902,4037,PARTICIPATED,0
1902,4375,PARTICIPATED,1
1903,3624,PARTICIPATED,0
1903,3544,PARTICIPATED,0
1904,3697,PARTICIPATED,0
1904,3855,PARTICIPATED,0
1905,4113,PARTICIPATED,1
1905,3597,PARTICIPATED,1
1905,3740,PARTICIPATED,0
1905,4041,PARTICIPATED,0
1906,4074,PARTICIPATED,1
1906,4164,PARTICIPATED,1
1906,4186,PARTICIPATED,1
1906,4190,PARTICIPATED,0
1906,3905,PARTICIPATED,0
1907,4220,PARTICIPATED,0
1908,3843,PARTICIPATED,0
1908,3950,PARTICIPATED,2
1909,3961,PARTICIPATED,0
1909,3974,PARTICIPATED,0
1909,4260,PARTICIPATED,0
1909,3882,PARTICIPATED,0
1909,3649,PARTICIPATED,0
1910,4009,PARTICIPATED,0
1910,3724,PARTICIPATED,0
1910,4231,PARTICIPATED,0
1911,4338,PARTICIPATED,1
1911,3907,PARTICIPATED,1
1912,3597,PARTICIPATED,0
1912,4024,PARTICIPATED,0
1912,3769,PARTICIPATED,0
1912,3773,PARTICIPATED,0
1913,3800,PARTICIPATED,0
1913,4132,PARTICIPATED,1
1913,3909,PARTICIPATED,0
1913,3644,PARTICIPATED,0
1913,3712,PARTICIPATED,0
1914,3839,PARTICIPATED,1
1914,4261,PARTICIPATED,0
1915,3529,PARTICIPATED,0
1915,4009,PARTICIPATED,0
1915,3688,PARTICIPATED,1
1916,3630,PARTICIPATED,1
1916,3830,PARTICIPATED,2
1916,3647,PARTICIPATED,0
1916,3728,PARTICIPATED,1
1917,3906,PARTICIPATED,0
1917,4461,PARTICIPATED,0
1917,4195,PARTICIPATED,1
1917,3871,PARTICIPATED,0
1917,4386,PARTICIPATED,1
1918,4454,PARTICIPATED,0
1918,4314,PARTICIPATED,1
1918,4164,PARTICIPATED,0
1919,4084,PARTICIPATED,0
1919,3558,PARTICIPATED,0
1919,3957,PARTICIPATED,0
1919,4383,PARTICIPATED,0
1919,4345,PARTICIPATED,0
1920,4430,PARTICIPATED,1
1920,4320,PARTICIPATED,1
1920,4445,PARTICIPATED,1
1920,3664,PARTICIPATED,0
1921,3800,PARTICIPATED,0
1921,3720,PARTICIPATED,0
1921,4110,PARTICIPATED,0
1922,4166,PARTICIPATED,0
1922,4490,PARTICIPATED,0
1922,3793,PARTICIPATED,0
1923,3793,PARTICIPATED,2
1923,4456,PARTICIPATED,1
1923,4402,PARTICIPATED,1
1923,3622,PARTICIPATED,1
1924,4392,PARTICIPATED,1
1925,3571,PARTICIPATED,0
1925,4418,PARTICIPATED,0
1926,4132,PARTICIPATED,0
1926,4191,PARTICIPATED,0
1927,3888,PARTICIPATED,0
1927,4273,PARTICIPATED,0
1927,4271,PARTICIPATED,0
1927,4448,PARTICIPATED,0
1927,3806,PARTICIPATED,0
1928,3590,PARTICIPATED,0
1928,3865,PARTICIPATED,0
1928,3913,PARTICIPATED,0
1928,4224,PARTICIPATED,0
1928,4230,PARTICIPATED,0
1929,4468,PARTICIPATED,0
1929,4022,PARTICIPATED,0
1929,4119,PARTICIPATED,0
1929,4276,PARTICIPATED,0
1929,3523,PARTICIPATED,0
1930,3999,PARTICIPATED,1
1931,4076,PARTICIPATED,1
1931,4180,PARTICIPATED,1
1932,4017,PARTICIPATED,0
1932,3926,PARTICIPATED,0
1933,4040,PARTICIPATED,0
1934,4400,PARTICIPATED,0
1934,3944,PARTICIPATED,0
1935,4448,PARTICIPATED,0
1935,4422,PARTICIPATED,0
1935,3513,PARTICIPATED,0
1936,3689,PARTICIPATED,1
1936,3625,PARTICIPATED,1
1936,3774,PARTICIPATED,1
1936,3520,PARTICIPATED,0
1936,4362,PARTICIPATED,1
1937,3735,PARTICIPATED,1
1938,3657,PARTICIPATED,0
1938,4134,PARTICIPATED,0
1938,3537,PARTICIPATED,0
1938,3552,PARTICIPATED,0
1938,3543,PARTICIPATED,0
1939,4293,PARTICIPATED,0
1939,3854,PARTICIPATED,0
1939,4496,PARTICIPATED,1
1939,3939,PARTICIPATED,0
1939,4173,PARTICIPATED,0
1940,4089,PARTICIPATED,0
1941,3680,PARTICIPATED,0
1941,3872,PARTICIPATED,0
1942,4019,PARTICIPATED,0
1942,3605,PARTICIPATED,0
1942,4044,PARTICIPATED,0
1943,3617,PARTICIPATED,1
1943,4464,PARTICIPATED,0
1943,4270,PARTICIPATED,1
1943,4003,PARTICIPATED,1
1943,3677,PARTICIPATED,1
1944,3807,PARTICIPATED,0
1944,3637,PARTICIPATED,0
1944,3626,PARTICIPATED,0
1944,3740,PARTICIPATED,0
1945,3666,PARTICIPATED,0
1945,3753,PARTICIPATED,1
1945,4085,PARTICIPATED,1
1945,3540,PARTICIPATED,0
1945,3539,PARTICIPATED,1
1946,4417,PARTICIPATED,0
1946,4350,PARTICIPATED,1
1947,4259,PARTICIPATED,0
1947,3858,PARTICIPATED,0
1947,3774,PARTICIPATED,1
1947,4325,PARTICIPATED,0
1947,4169,PARTICIPATED,0
1948,4391,PARTICIPATED,1
1948,3945,PARTICIPATED,0
1948,4174,PARTICIPATED,2
1948,3513,PARTICIPATED,1
1948,3837,PARTICIPATED,2
1949,4326,PARTICIPATED,0
1949,3570,PARTICIPATED,0
1949,3870,PARTICIPATED,0
1950,4381,PARTICIPATED,0
1951,4131,PARTICIPATED,1
1951,3977,PARTICIPATED,1
1952,4337,PARTICIPATED,0
1953,4453,PARTICIPATED,0
1953,4233,PARTICIPATED,0
1953,3722,PARTICIPATED,1
1953,4202,PARTICIPATED,1
1953,4420,PARTICIPATED,0
1954,3953,PARTICIPATED,1
1954,3776,PARTICIPATED,1
1955,4369,PARTICIPATED,0
1955,3936,PARTICIPATED,1
1955,4222,PARTICIPATED,0
1955,3560,PARTICIPATED,1
1956,3506,PARTICIPATED,2
1956,4192,PARTICIPATED,0
1957,4024,PARTICIPATED,2
1957,4440,PARTICIPATED,0
1957,3821,PARTICIPATED,2
1957,4178,PARTICIPATED,1
1957,3923,PARTICIPATED,1
1958,4109,PARTICIPATED,0
1958,4120,PARTICIPATED,0
1958,3936,PARTICIPATED,0
1958,3613,PARTICIPATED,0
1959,4160,PARTICIPATED,0
1959,3890,PARTICIPATED,1
1960,4180,PARTICIPATED,0
1960,4209,PARTICIPATED,0
1960,4438,PARTICIPATED,0
1961,3864,PARTICIPATED,0
1962,4125,PARTICIPATED,0
1963,4403,PARTICIPATED,0
1963,3671,PARTICIPATED,0
1963,4115,PARTICIPATED,0
1963,3836,PARTICIPATED,1
1963,3886,PARTICIPATED,1
1964,4305,PARTICIPATED,0
1964,4039,PARTICIPATED,0
1964,3844,PARTICIPATED,0
1964,4445,PARTICIPATED,0
1964,3715,PARTICIPATED,0
1965,4436,PARTICIPATED,2
1965,4174,PARTICIPATED,2
1965,3508,PARTICIPATED,1
1965,4000,PARTICIPATED,2
1965,4212,PARTICIPATED,0
1966,4420,PARTICIPATED,1
1966,4018,PARTICIPATED,1
1966,3571,PARTICIPATED,0
1966,4160,PARTICIPATED,0
1967,4195,PARTICIPATED,0
1967,4244,PARTICIPATED,0
1968,4452,PARTICIPATED,1
1969,4480,PARTICIPATED,0
1969,3828,PARTICIPATED,0
1969,3524,PARTICIPATED,0
1969,3732,PARTICIPATED,0
1970,4454,PARTICIPATED,1
1970,4103,PARTICIPATED,2
1971,4198,PARTICIPATED,0
1972,3854,PARTICIPATED,0
1973,3697,PARTICIPATED,0
1973,3716,PARTICIPATED,0
1973,3815,PARTICIPATED,0
1974,3767,PARTICIPATED,1
1974,4214,PARTICIPATED,0
1974,3663,PARTICIPATED,0
1974,4450,PARTICIPATED,0
1974,4443,PARTICIPATED,0
1975,4481,PARTICIPATED,0
1975,3766,PARTICIPATED,0
1976,4085,PARTICIPATED,0
1976,3709,PARTICIPATED,1
1976,3801,PARTICIPATED,1
1976,4008,PARTICIPATED,1
1976,4251,PARTICIPATED,1
1977,4020,PARTICIPATED,0
1977,4490,PARTICIPATED,0
1978,4335,PARTICIPATED,0
1978,3595,PARTICIPATED,0
1978,3673,PARTICIPATED,0
1978,3722,PARTICIPATED,0
1979,4307,PARTICIPATED,0
1979,4470,PARTICIPATED,0
1980,3559,PARTICIPATED,0
1980,4256,PARTICIPATED,0
1980,3705,PARTICIPATED,0
1980,4231,PARTICIPATED,0
1981,3612,PARTICIPATED,0
1981,4044,PARTICIPATED,1
1982,4479,PARTICIPATED,0
1982,4128,PARTICIPATED,0
1982,3602,PARTICIPATED,0
1982,3977,PARTICIPATED,0
1983,4022,PARTICIPATED,1
1983,4059,PARTICIPATED,0
1983,3737,PARTICIPATED,0
1984,3713,PARTICIPATED,0
1985,3659,PARTICIPATED,0
1985,4240,PARTICIPATED,0
1986,3988,PARTICIPATED,0
1986,3969,PARTICIPATED,0
1987,3956,PARTICIPATED,1
1987,4342,PARTICIPATED,1
1987,4210,PARTICIPATED,0
1988,3523,PARTICIPATED,0
1988,3981,PARTICIPATED,0
1989,4055,PARTICIPATED,0
1989,3934,PARTICIPATED,0
1989,3722,PARTICIPATED,0
1990,3868,PARTICIPATED,0
1990,3973,PARTICIPATED,0
1990,4371,PARTICIPATED,0
1990,3806,PARTICIPATED,0
1990,3881,PARTICIPATED,0
1991,4158,PARTICIPATED,0
1991,3591,PARTICIPATED,0
1991,3524,PARTICIPATED,1
1991,4186,PARTICIPATED,0
1992,4301,PARTICIPATED,0
1992,3741,PARTICIPATED,1
1993,4203,PARTICIPATED,1
1993,4354,PARTICIPATED,0
1993,3793,PARTICIPATED,2
1993,4180,PARTICIPATED,1
1994,4120,PARTICIPATED,0
1994,4495,PARTICIPATED,0
1994,3518,PARTICIPATED,0
1994,3798,PARTICIPATED,0
1994,4470,PARTICIPATED,0
1995,3963,PARTICIPATED,1
1995,3560,PARTICIPATED,0
1996,3876,PARTICIPATED,0
1996,4334,PARTICIPATED,2
1997,3598,PARTICIPATED,1
1998,3980,PARTICIPATED,0
1998,3569,PARTICIPATED,0
1998,4229,PARTICIPATED,2
1998,3973,PARTICIPATED,0
1998,3921,PARTICIPATED,1
1999,3921,PARTICIPATED,0
1999,3628,PARTICIPATED,0
1999,3800,PARTICIPATED,0
1999,3598,PARTICIPATED,0
1999,4340,PARTICIPATED,0
2000,3878,PARTICIPATED,2
2000,4127,PARTICIPATED,1
2000,3752,PARTICIPATED,1
2001,3739,PARTICIPATED,0
2001,4096,PARTICIPATED,1
2001,4401,PARTICIPATED,0
2001,3583,PARTICIPATED,0
2001,3961,PARTICIPATED,1
2002,4030,PARTICIPATED,0
2002,3947,PARTICIPATED,0
2002,3762,PARTICIPATED,0
2002,4457,PARTICIPATED,1
2003,3717,PARTICIPATED,0
2003,4095,PARTICIPATED,0
2003,3631,PARTICIPATED,0
2003,3930,PARTICIPATED,1
2003,3937,PARTICIPATED,0
2004,4268,PARTICIPATED,0
2004,4343,PARTICIPATED,0
2004,4386,PARTICIPATED,1
2004,3959,PARTICIPATED,1
2004,4361,PARTICIPATED,1
2005,3880,PARTICIPATED,1
2005,3916,PARTICIPATED,0
2005,4374,PARTICIPATED,1
2005,4026,PARTICIPATED,0
2005,4010,PARTICIPATED,0
2006,4146,PARTICIPATED,1
2006,4493,PARTICIPATED,0
2007,3701,PARTICIPATED,0
2007,4239,PARTICIPATED,2
2007,3968,PARTICIPATED,0
2007,3771,PARTICIPATED,0
2008,4475,PARTICIPATED,0
2009,4101,PARTICIPATED,1
2009,3522,PARTICIPATED,1
2009,3900,PARTICIPATED,0
2009,3754,PARTICIPATED,0
2009,3767,PARTICIPATED,0
2010,4151,PARTICIPATED,0
2010,3979,PARTICIPATED,1
2011,3973,PARTICIPATED,0
2011,4245,PARTICIPATED,0
2011,3566,PARTICIPATED,0
2012,4321,PARTICIPATED,0
2012,3931,PARTICIPATED,0
2012,4271,PARTICIPATED,0
2013,4108,PARTICIPATED,0
2013,4122,PARTICIPATED,0
2013,3800,PARTICIPATED,0
2013,4037,PARTICIPATED,0
2014,3661,PARTICIPATED,0
2014,4205,PARTICIPATED,0
2014,4130,PARTICIPATED,0
2014,4191,PARTICIPATED,0
2015,4135,PARTICIPATED,0
2015,3707,PARTICIPATED,1
2015,3515,PARTICIPATED,0
2015,4430,PARTICIPATED,1
2015,4058,PARTICIPATED,0
2016,4465,PARTICIPATED,1
2016,3914,PARTICIPATED,0
2016,4046,PARTICIPATED,0
2016,4088,PARTICIPATED,0
2017,3752,PARTICIPATED,0
2017,4051,PARTICIPATED,0
2017,3849,PARTICIPATED,0
2017,4237,PARTICIPATED,0
2018,3818,PARTICIPATED,1
2018,4159,PARTICIPATED,2
2018,4302,PARTICIPATED,0
2019,4211,PARTICIPATED,0
2019,4073,PARTICIPATED,0
2019,3709,PARTICIPATED,0
2020,4056,PARTICIPATED,0
2020,4306,PARTICIPATED,1
2020,3831,PARTICIPATED,1
2020,4346,PARTICIPATED,1
2020,4201,PARTICIPATED,0
2021,4328,PARTICIPATED,0
2021,4116,PARTICIPATED,0
2022,3801,PARTICIPATED,0
2022,3663,PARTICIPATED,0
2022,4458,PARTICIPATED,0
2022,3664,PARTICIPATED,0
2023,3888,PARTICIPATED,0
2023,4457,PARTICIPATED,1
2024,4408,PARTICIPATED,1
2024,3762,PARTICIPATED,0
2024,4494,PARTICIPATED,0
2025,4448,PARTICIPATED,0
2025,3829,PARTICIPATED,0
2026,4326,PARTICIPATED,1
2026,4192,PARTICIPATED,2
2027,4357,PARTICIPATED,1
2027,4443,PARTICIPATED,0
2027,3605,PARTICIPATED,0
2027,4448,PARTICIPATED,0
2027,3609,PARTICIPATED,1
2028,3821,PARTICIPATED,0
2028,3941,PARTICIPATED,0
2028,3533,PARTICIPATED,0
2028,4190,PARTICIPATED,0
2029,3689,PARTICIPATED,0
2029,4074,PARTICIPATED,0
2029,4413,PARTICIPATED,0
2029,3931,PARTICIPATED,0
2030,4484,PARTICIPATED,0
2031,3874,PARTICIPATED,0
2031,4362,PARTICIPATED,0
2032,3765,PARTICIPATED,0
2032,4229,PARTICIPATED,0
2033,4067,PARTICIPATED,0
2033,4300,PARTICIPATED,0
2033,4082,PARTICIPATED,0
2033,4315,PARTICIPATED,0
2034,3616,PARTICIPATED,0
2034,3899,PARTICIPATED,0
2034,4177,PARTICIPATED,0
2034,4116,PARTICIPATED,0
2034,4325,PARTICIPATED,0
2035,4307,PARTICIPATED,1
2035,4419,PARTICIPATED,1
2036,4390,PARTICIPATED,0
2036,3560,PARTICIPATED,0
2037,4054,PARTICIPATED,0
2037,3510,PARTICIPATED,1
2037,3574,PARTICIPATED,0
2038,4498,PARTICIPATED,0
2038,4474,PARTICIPATED,0
2038,3531,PARTICIPATED,0
2038,3847,PARTICIPATED,1
2038,4203,PARTICIPATED,1
2039,4096,PARTICIPATED,2
2039,3853,PARTICIPATED,1
2040,3501,PARTICIPATED,0
2040,4062,PARTICIPATED,1
2041,4059,PARTICIPATED,1
2041,3847,PARTICIPATED,0
2041,3903,PARTICIPATED,2
2042,3854,PARTICIPATED,0
2042,4338,PARTICIPATED,0
2042,4016,PARTICIPATED,0
2042,3758,PARTICIPATED,0
2042,4093,PARTICIPATED,0
2043,3787,PARTICIPATED,2
2043,4207,PARTICIPATED,0
2043,3881,PARTICIPATED,2
2043,4296,PARTICIPATED,1
2044,4014,PARTICIPATED,1
2044,3741,PARTICIPATED,0
2044,3894,PARTICIPATED,0
2045,4090,PARTICIPATED,0
2045,4231,PARTICIPATED,0
2045,4093,PARTICIPATED,0
2045,3799,PARTICIPATED,0
2046,3598,PARTICIPATED,0
2047,3713,PARTICIPATED,0
2047,3664,PARTICIPATED,1
2047,3544,PARTICIPATED,1
2047,4091,PARTICIPATED,0
2048,4413,PARTICIPATED,1
2049,3741,PARTICIPATED,0
2049,4214,PARTICIPATED,0
2050,4284,PARTICIPATED,1
2050,3783,PARTICIPATED,0
2051,4097,PARTICIPATED,1
2051,3778,PARTICIPATED,0
2051,4180,PARTICIPATED,1
2051,3982,PARTICIPATED,1
2052,4080,PARTICIPATED,2
2052,3937,PARTICIPATED,1
2053,4015,PARTICIPATED,0
2053,3783,PARTICIPATED,1
2054,3898,PARTICIPATED,0
2054,3969,PARTICIPATED,0
2054,4049,PARTICIPATED,0
2054,3900,PARTICIPATED,0
2054,4220,PARTICIPATED,0
2055,3527,PARTICIPATED,0
2055,4489,PARTICIPATED,0
2055,3996,PARTICIPATED,0
2056,4211,PARTICIPATED,1
2056,4224,PARTICIPATED,1
2056,4186,PARTICIPATED,0
2056,4250,PARTICIPATED,0
2057,3706,PARTICIPATED,0
2057,3774,PARTICIPATED,0
2057,4261,PARTICIPATED,0
2058,4493,PARTICIPATED,1
2058,4243,PARTICIPATED,0
2058,4119,PARTICIPATED,0
2058,3690,PARTICIPATED,0
2059,4110,PARTICIPATED,0
2059,4446,PARTICIPATED,0
2059,3615,PARTICIPATED,0
2059,3552,PARTICIPATED,0
2060,3652,PARTICIPATED,0
2060,3503,PARTICIPATED,0
2060,4020,PARTICIPATED,0
2060,4118,PARTICIPATED,0
2061,3794,PARTICIPATED,0
2061,4144,PARTICIPATED,0
2061,3801,PARTICIPATED,0
2061,3966,PARTICIPATED,0
2061,4398,PARTICIPATED,0
2062,3722,PARTICIPATED,1
2062,3697,PARTICIPATED,0
2062,3628,PARTICIPATED,0
2062,4137,PARTICIPATED,0
2063,4423,PARTICIPATED,0
2063,4088,PARTICIPATED,0
2064,3762,PARTICIPATED,0
2065,4024,PARTICIPATED,0
2065,3733,PARTICIPATED,0
2065,3871,PARTICIPATED,0
2065,4484,PARTICIPATED,0
2065,4240,PARTICIPATED,0
2066,4085,PARTICIPATED,0
2066,3776,PARTICIPATED,0
2067,4421,PARTICIPATED,0
2067,3937,PARTICIPATED,0
2068,4018,PARTICIPATED,1
2069,3995,PARTICIPATED,0
2069,4309,PARTICIPATED,0
2069,4117,PARTICIPATED,0
2070,4450,PARTICIPATED,0
2070,3793,PARTICIPATED,0
2070,3919,PARTICIPATED,0
2071,3834,PARTICIPATED,0
2071,3906,PARTICIPATED,0
2071,4333,PARTICIPATED,0
2071,3944,PARTICIPATED,0
2071,4077,PARTICIPATED,0
2072,3544,PARTICIPATED,0
2072,3899,PARTICIPATED,0
2072,4173,PARTICIPATED,0
2072,4461,PARTICIPATED,0
2073,4357,PARTICIPATED,0
2073,4190,PARTICIPATED,0
2073,4032,PARTICIPATED,1
2073,3807,PARTICIPATED,1
2074,4060,PARTICIPATED,0
2074,3955,PARTICIPATED,2
2074,3510,PARTICIPATED,1
2075,3615,PARTICIPATED,0
2075,3835,PARTICIPATED,0
2075,3704,PARTICIPATED,0
2075,4300,PARTICIPATED,0
2075,3534,PARTICIPATED,0
2076,3697,PARTICIPATED,0
2076,4329,PARTICIPATED,0
2076,3767,PARTICIPATED,0
2076,3740,PARTICIPATED,0
2076,4205,PARTICIPATED,0
2077,4192,PARTICIPATED,0
2077,4246,PARTICIPATED,0
2077,4313,PARTICIPATED,0
2077,4055,PARTICIPATED,0
2077,4091,PARTICIPATED,0
2078,4135,PARTICIPATED,0
2078,3702,PARTICIPATED,0
2079,3736,PARTICIPATED,0
2079,3975,PARTICIPATED,0
2080,4062,PARTICIPATED,1
2081,4353,PARTICIPATED,0
2081,4059,PARTICIPATED,0
2081,3653,PARTICIPATED,0
2081,3843,PARTICIPATED,0
2081,3533,PARTICIPATED,0
2082,4461,PARTICIPATED,1
2082,3644,PARTICIPATED,1
2082,3770,PARTICIPATED,0
2082,3636,PARTICIPATED,0
2083,3834,PARTICIPATED,0
2083,4313,PARTICIPATED,0
2083,4278,PARTICIPATED,0
2083,3756,PARTICIPATED,0
2083,4456,PARTICIPATED,0
2084,4119,PARTICIPATED,1
2084,3644,PARTICIPATED,1
2084,4426,PARTICIPATED,0
2084,3843,PARTICIPATED,1
