node_id,type,name,rank_points
2929,User,Contributor_Kai_U,1050.0
2930,User,Contributor_Kai_L,2481.0
2931,User,Expert_Hiroshi_Y,14922.0
2932,User,Novice_Yusuf_J,50.0
2933,User,Expert_Tomás_P,12539.0
2934,User,Novice_Pavel_F,33.0
2935,User,Expert_Joon_I,6259.0
2936,User,Contributor_Sofia_N,2196.0
2937,User,Novice_Priya_R,168.0
2938,User,Contributor_Tariq_H,1930.0
2939,User,Expert_Omar_A,7025.0
2940,User,Contributor_Lena_V,2462.0
2941,User,Expert_Omar_G,9863.0
2942,User,Expert_Viktor_Z,14449.0
2943,User,Contributor_Lucas_D,1791.0
2944,User,Novice_Ryo_S,113.0
2945,User,Contributor_Omar_V,2102.0
2946,User,Novice_Dmitri_L,117.0
2947,User,Expert_Hiroshi_R,11280.0
2948,User,Contributor_Waddah_H,2001.0
2949,User,Novice_Amara_H,192.0
2950,User,Novice_Fatima_V,176.0
2951,User,Novice_Lucas_H,92.0
2952,User,Contributor_Isabela_Y,1409.0
2953,User,Contributor_Aigerim_H,565.0
2954,User,Novice_Pratyush_M,113.0
2955,User,Novice_Nizhoni_D,46.0
2956,User,Contributor_Mia_G,1142.0
2957,User,Expert_Omar_W,12186.0
2958,User,Novice_Arjun_I,29.0
2959,User,Novice_Fatima_P,153.0
2960,User,Contributor_Pavel_A,426.0
2961,User,Contributor_Priya_V,2998.0
2962,User,Novice_Hana_W,75.0
2963,User,Expert_Pratyush_E,14455.0
2964,User,Contributor_Lucas_E,1185.0
2965,User,Novice_Waddah_Y,114.0
2966,User,Contributor_Mia_R,1154.0
2967,User,Contributor_Yuna_A,751.0
2968,User,Contributor_Emeka_E,929.0
2969,User,Contributor_Yusuf_I,2259.0
2970,User,Expert_Okonkwo_X,7327.0
2971,User,Novice_Ryo_I,195.0
2972,User,Contributor_Lucas_J,2553.0
2973,User,Contributor_Kai_B,2132.0
2974,User,Contributor_Lena_R,2987.0
2975,User,Expert_Sofia_R,6899.0
2976,User,Contributor_Lena_S,1533.0
2977,User,Contributor_Dmitri_U,1751.0
2978,User,Novice_Pratyush_K,123.0
2979,User,Novice_Omar_S,177.0
2980,User,Contributor_Arjun_W,1175.0
2981,User,Novice_Elan_P,1.0
2982,User,Contributor_Emeka_B,1912.0
2983,User,Expert_Chloe_P,3486.0
2984,User,Contributor_Omar_Y,2942.0
2985,User,Contributor_Emeka_V,2045.0
2986,User,Expert_Kwame_X,13927.0
2987,User,Contributor_Sebastião_E,2204.0
2988,User,Expert_Sebastião_D,8299.0
2989,User,Expert_Ingrid_R,9285.0
2990,User,Expert_Aigerim_F,11805.0
2991,User,Expert_Omar_Z,6831.0
2992,User,Contributor_Amara_U,468.0
2993,User,Contributor_Ayasha_P,751.0
2994,User,Novice_Chloe_N,191.0
2995,User,Contributor_Chloe_W,1953.0
2996,User,Contributor_Hiroshi_L,489.0
2997,User,Novice_Aigerim_L,141.0
2998,User,Novice_Elan_A,28.0
2999,User,Novice_Amira_P,39.0
3000,User,Contributor_Ingrid_H,1633.0
3001,User,Contributor_Isabela_N,2590.0
3002,User,Expert_Lucas_J,6791.0
3003,User,Novice_Chloe_B,182.0
3004,User,Novice_Yusuf_Y,98.0
3005,User,Expert_Ayasha_O,9560.0
3006,User,Expert_Fatima_I,14634.0
3007,User,Novice_Kwame_I,126.0
3008,User,Novice_Priya_I,118.0
3009,User,Expert_Yusuf_S,3252.0
3010,User,Novice_Dmitri_I,16.0
3011,User,Contributor_Tariq_T,2039.0
3012,User,Novice_Zara_T,10.0
3013,User,Expert_Pratyush_Y,4899.0
3014,User,Novice_Omar_Y,69.0
3015,User,Contributor_Hana_E,526.0
3016,User,Contributor_Lena_D,773.0
3017,User,Expert_Emeka_R,12948.0
3018,User,Novice_Kwame_A,128.0
3019,User,Novice_Dmitri_R,15.0
3020,User,Contributor_Isabela_C,2304.0
3021,User,Contributor_Arjun_N,2662.0
3022,User,Contributor_Riku_V,284.0
3023,User,Expert_Elif_J,12445.0
3024,User,Contributor_Hiroshi_D,1764.0
3025,User,Contributor_Fatima_H,1327.0
3026,User,Expert_Hana_A,13004.0
3027,User,Contributor_Isabela_I,2919.0
3028,User,Expert_Aigerim_M,11729.0
3029,User,Novice_Nizhoni_T,78.0
3030,User,Contributor_Amira_J,666.0
3031,User,Contributor_Viktor_K,1400.0
3032,User,Expert_Elan_K,3985.0
3033,User,Novice_Sofia_J,72.0
3034,User,Novice_Viktor_Z,39.0
3035,User,Expert_Isabela_X,8859.0
3036,User,Contributor_Hiroshi_P,1591.0
3037,User,Expert_Chloe_H,13536.0
3038,User,Contributor_Arjun_T,250.0
3039,User,Contributor_Fatima_D,1535.0
3040,User,Expert_Elif_O,10493.0
3041,User,Contributor_Okonkwo_M,2869.0
3042,User,Contributor_Mia_G,2514.0
3043,User,Contributor_Arjun_R,595.0
3044,User,Contributor_Ayasha_S,2224.0
3045,User,Novice_Naledi_E,180.0
3046,User,Expert_Elif_V,14467.0
3047,User,Novice_Priya_Y,157.0
3048,User,Contributor_Yusuf_W,322.0
3049,User,Novice_Hiroshi_N,107.0
3050,User,Expert_Zara_Y,3753.0
3051,User,Contributor_Naledi_I,2881.0
3052,User,Contributor_Dmitri_P,1925.0
3053,User,Expert_Emeka_C,14340.0
3054,User,Novice_Emeka_U,83.0
3055,User,Expert_Tariq_F,4542.0
3056,User,Contributor_Waddah_D,760.0
3057,User,Novice_Elan_W,43.0
3058,User,Novice_Dmitri_R,91.0
3059,User,Novice_Sebastião_U,64.0
3060,User,Contributor_Lena_E,1197.0
3061,User,Contributor_Amara_N,1099.0
3062,User,Expert_Amira_T,3247.0
3063,User,Contributor_Ingrid_F,1812.0
3064,User,Novice_Pavel_T,59.0
3065,User,Contributor_Ananya_R,466.0
3066,User,Novice_Amara_C,89.0
3067,User,Contributor_Amara_C,2658.0
3068,User,Expert_Sebastião_D,9353.0
3069,User,Contributor_Elif_T,991.0
3070,User,Expert_Joon_N,11295.0
3071,User,Contributor_Joon_Y,652.0
3072,User,Novice_Viktor_T,115.0
3073,User,Expert_Elan_A,11586.0
3074,User,Contributor_Zara_L,2989.0
3075,User,Expert_Naledi_X,7293.0
3076,User,Novice_Nizhoni_W,147.0
3077,User,Expert_Mia_B,11568.0
3078,User,Novice_Viktor_J,152.0
3079,User,Contributor_Arjun_M,1234.0
3080,User,Expert_Fatima_G,10659.0
3081,User,Contributor_Pavel_Y,1371.0
3082,User,Contributor_Pavel_P,1610.0
3083,User,Expert_Chloe_R,12684.0
3084,User,Contributor_Sofia_T,685.0
3085,User,Novice_Sofia_Y,7.0
3086,User,Expert_Amara_A,11185.0
3087,User,Novice_Hiroshi_O,36.0
3088,User,Expert_Nizhoni_J,14861.0
3089,User,Contributor_Dmitri_J,1190.0
3090,User,Contributor_Tariq_K,312.0
3091,User,Contributor_Chloe_X,969.0
3092,User,Contributor_Priya_A,936.0
3093,User,Novice_Dmitri_H,110.0
3094,User,Novice_Lena_W,79.0
3095,User,Expert_Pratyush_A,3234.0
3096,User,Novice_Joon_G,89.0
3097,User,Expert_Waddah_X,12147.0
3098,User,Novice_Arjun_T,186.0
3099,User,Novice_Yuna_A,100.0
3100,User,Contributor_Pavel_O,1796.0
3101,User,Contributor_Joon_N,727.0
3102,User,Novice_Amira_R,72.0
3103,User,Contributor_Aigerim_O,2576.0
3104,User,Contributor_Emeka_H,2164.0
3105,User,Novice_Tariq_S,11.0
3106,User,Contributor_Hana_L,333.0
3107,User,Contributor_Ananya_A,2083.0
3108,User,Expert_Chloe_A,9494.0
3109,User,Expert_Hiroshi_E,8545.0
3110,User,Expert_Omar_S,9862.0
3111,User,Contributor_Priya_E,2360.0
3112,User,Expert_Zara_F,12187.0
3113,User,Expert_Lena_I,7695.0
3114,User,Novice_Ingrid_I,123.0
3115,User,Expert_Amara_G,12872.0
3116,User,Novice_Dmitri_F,130.0
3117,User,Novice_Tariq_N,130.0
3118,User,Contributor_Emeka_G,1521.0
3119,User,Expert_Kwame_A,3655.0
3120,User,Novice_Isabela_R,114.0
3121,User,Expert_Viktor_S,6580.0
3122,User,Novice_Hiroshi_N,4.0
3123,User,Novice_Lena_X,64.0
3124,User,Novice_Hiroshi_D,14.0
3125,User,Contributor_Zara_H,536.0
3126,User,Novice_Aigerim_R,188.0
3127,User,Novice_Naledi_Z,127.0
3128,User,Novice_Tomás_P,26.0
3129,User,Contributor_Waddah_A,411.0
3130,User,Novice_Priya_R,107.0
3131,User,Expert_Nizhoni_J,3336.0
3132,User,Contributor_Yusuf_O,2114.0
3133,User,Novice_Naledi_N,32.0
3134,User,Contributor_Pratyush_P,272.0
3135,User,Contributor_Fatima_K,2994.0
3136,User,Contributor_Priya_Y,1946.0
3137,User,Novice_Amara_P,165.0
3138,User,Novice_Hiroshi_N,133.0
3139,User,Contributor_Naledi_O,2171.0
3140,User,Novice_Joon_A,20.0
3141,User,Contributor_Lucas_X,1635.0
3142,User,Novice_Omar_D,138.0
3143,User,Contributor_Omar_X,382.0
3144,User,Novice_Pavel_C,11.0
3145,User,Contributor_Hiroshi_K,2070.0
3146,User,Novice_Hiroshi_M,68.0
3147,User,Novice_Tomás_W,137.0
3148,User,Contributor_Pavel_L,1106.0
3149,User,Expert_Joon_K,4277.0
3150,User,Expert_Tomás_N,5012.0
3151,User,Expert_Dmitri_V,13823.0
3152,User,Contributor_Mia_Y,1796.0
3153,User,Contributor_Chloe_C,2684.0
3154,User,Expert_Tariq_U,11378.0
3155,User,Contributor_Tariq_J,2858.0
3156,User,Expert_Priya_B,11676.0
3157,User,Novice_Pavel_S,65.0
3158,User,Contributor_Riku_I,1514.0
3159,User,Contributor_Amira_S,1278.0
3160,User,Novice_Amara_K,169.0
3161,User,Expert_Tariq_F,9339.0
3162,User,Novice_Omar_Z,40.0
3163,User,Expert_Lucas_N,12317.0
3164,User,Contributor_Joon_X,667.0
3165,User,Novice_Yuna_D,131.0
3166,User,Contributor_Ayasha_L,2440.0
3167,User,Contributor_Viktor_M,1230.0
3168,User,Novice_Elif_U,51.0
3169,User,Contributor_Arjun_L,2819.0
3170,User,Contributor_Lena_O,955.0
3171,User,Novice_Ingrid_Z,193.0
3172,User,Novice_Isabela_O,132.0
3173,User,Novice_Omar_A,90.0
3174,User,Novice_Tariq_I,149.0
3175,User,Contributor_Naledi_J,2085.0
3176,User,Expert_Naledi_M,3997.0
3177,User,Expert_Dmitri_G,7900.0
3178,User,Contributor_Fatima_R,1068.0
3179,User,Expert_Kai_O,12963.0
3180,User,Expert_Emeka_Z,3513.0
3181,User,Contributor_Aigerim_K,1747.0
3182,User,Contributor_Sebastião_R,745.0
3183,User,Contributor_Arjun_R,1496.0
3184,User,Contributor_Omar_T,1238.0
3185,User,Expert_Amara_G,8112.0
3186,User,Expert_Emeka_F,3313.0
3187,User,Novice_Yuna_K,167.0
3188,User,Expert_Hana_G,9808.0
3189,User,Contributor_Omar_W,359.0
3190,User,Contributor_Okonkwo_J,2725.0
3191,User,Contributor_Chloe_D,944.0
3192,User,Novice_Lucas_D,171.0
3193,User,Expert_Riku_V,7013.0
3194,User,Contributor_Pavel_A,1748.0
3195,User,Expert_Aigerim_L,8284.0
3196,User,Contributor_Yuna_O,2393.0
3197,User,Novice_Amara_U,164.0
3198,User,Contributor_Emeka_W,210.0
3199,User,Contributor_Sofia_V,2005.0
3200,User,Novice_Lena_E,159.0
3201,User,Novice_Priya_K,181.0
3202,User,Novice_Okonkwo_N,117.0
3203,User,Contributor_Yuna_O,278.0
3204,User,Contributor_Tomás_T,2259.0
3205,User,Contributor_Tariq_P,913.0
3206,User,Expert_Pavel_D,13046.0
3207,User,Novice_Tomás_S,75.0
3208,User,Expert_Zara_U,5963.0
3209,User,Novice_Fatima_S,17.0
3210,User,Contributor_Amara_K,1457.0
3211,User,Expert_Emeka_S,13484.0
3212,User,Novice_Hiroshi_K,40.0
3213,User,Expert_Lena_J,9059.0
3214,User,Novice_Kwame_X,91.0
3215,User,Contributor_Joon_F,2571.0
3216,User,Novice_Ingrid_W,4.0
3217,User,Contributor_Hana_P,695.0
3218,User,Novice_Kai_X,11.0
3219,User,Contributor_Zara_G,2653.0
3220,User,Expert_Nizhoni_X,10698.0
3221,User,Contributor_Okonkwo_F,1192.0
3222,User,Novice_Omar_S,104.0
3223,User,Novice_Amira_A,68.0
3224,User,Expert_Ryo_S,13335.0
3225,User,Contributor_Nizhoni_N,2164.0
3226,User,Contributor_Sofia_I,228.0
3227,User,Novice_Kwame_L,132.0
3228,User,Contributor_Ryo_Y,1938.0
3229,User,Contributor_Sofia_Z,1089.0
3230,User,Expert_Omar_L,14059.0
3231,User,Novice_Ryo_E,29.0
3232,User,Novice_Kwame_J,89.0
3233,User,Novice_Arjun_P,18.0
3234,User,Contributor_Lena_G,914.0
3235,User,Novice_Fatima_I,144.0
3236,User,Novice_Lena_S,80.0
3237,User,Contributor_Kwame_C,395.0
3238,User,Contributor_Ingrid_X,533.0
3239,User,Expert_Aigerim_S,6436.0
3240,User,Contributor_Yusuf_E,2113.0
3241,User,Contributor_Aigerim_G,1828.0
3242,User,Novice_Sebastião_H,63.0
3243,User,Novice_Aigerim_T,48.0
3244,User,Contributor_Aigerim_S,2640.0
3245,User,Contributor_Zara_T,556.0
3246,User,Contributor_Waddah_X,1069.0
3247,User,Contributor_Kwame_S,716.0
3248,User,Expert_Aigerim_Z,14895.0
3249,User,Expert_Yuna_N,6135.0
3250,User,Expert_Viktor_B,3437.0
3251,User,Novice_Emeka_Y,156.0
3252,User,Contributor_Aigerim_C,1474.0
3253,User,Novice_Zara_B,66.0
3254,User,Contributor_Hiroshi_J,2418.0
3255,User,Novice_Yuna_R,44.0
3256,User,Contributor_Priya_K,1484.0
3257,User,Expert_Priya_J,4237.0
3258,User,Novice_Ryo_E,93.0
3259,User,Novice_Hana_H,14.0
3260,User,Contributor_Ananya_U,2167.0
3261,User,Novice_Ingrid_Y,189.0
3262,User,Expert_Ananya_Y,7546.0
3263,User,Contributor_Elif_J,2521.0
3264,User,Novice_Pratyush_S,30.0
3265,User,Novice_Priya_X,82.0
3266,User,Novice_Elan_N,144.0
3267,User,Novice_Fatima_K,10.0
3268,User,Novice_Dmitri_W,135.0
3269,User,Contributor_Zara_W,2479.0
3270,User,Expert_Sebastião_T,6422.0
3271,User,Expert_Amara_S,8284.0
3272,User,Contributor_Sofia_U,405.0
3273,User,Expert_Lena_P,3840.0
3274,User,Contributor_Amara_U,589.0
3275,User,Expert_Zara_P,5746.0
3276,User,Expert_Chloe_B,11747.0
3277,User,Contributor_Ingrid_O,2126.0
3278,User,Contributor_Tomás_A,2265.0
3279,User,Contributor_Lucas_X,1359.0
3280,User,Novice_Ananya_H,139.0
3281,User,Expert_Ananya_V,13641.0
3282,User,Novice_Chloe_K,75.0
3283,User,Expert_Fatima_Y,6076.0
3284,User,Expert_Lena_H,6435.0
3285,User,Novice_Tariq_E,138.0
3286,User,Novice_Ingrid_O,136.0
3287,User,Expert_Dmitri_B,13182.0
3288,User,Contributor_Elif_M,783.0
3289,User,Expert_Kai_U,9299.0
3290,User,Novice_Yusuf_M,163.0
3291,User,Novice_Dmitri_L,192.0
3292,User,Contributor_Elan_L,612.0
3293,User,Novice_Ananya_U,186.0
3294,User,Expert_Tomás_R,12786.0
3295,User,Novice_Tariq_W,190.0
3296,User,Contributor_Tomás_G,2484.0
3297,User,Novice_Ingrid_B,18.0
3298,User,Contributor_Pratyush_M,1159.0
3299,User,Expert_Isabela_Y,8750.0
3300,User,Contributor_Elan_Y,307.0
3301,User,Expert_Nizhoni_U,6336.0
3302,User,Novice_Emeka_F,82.0
3303,User,Novice_Pratyush_O,163.0
3304,User,Novice_Mia_C,111.0
3305,User,Contributor_Amara_A,2095.0
3306,User,Expert_Ayasha_E,9151.0
3307,User,Contributor_Ryo_P,2188.0
3308,User,Expert_Lena_G,9955.0
3309,User,Contributor_Lucas_G,2853.0
3310,User,Contributor_Dmitri_X,2215.0
3311,User,Novice_Hana_O,146.0
3312,User,Contributor_Chloe_D,2135.0
3313,User,Contributor_Yuna_A,1781.0
3314,User,Novice_Lucas_B,156.0
3315,User,Expert_Amara_V,8905.0
3316,User,Expert_Naledi_O,3291.0
3317,User,Contributor_Naledi_Y,2553.0
3318,User,Expert_Mia_F,11175.0
3319,User,Contributor_Tariq_S,2939.0
3320,User,Contributor_Ayasha_Y,1277.0
3321,User,Novice_Ayasha_Y,182.0
3322,User,Contributor_Ryo_J,295.0
3323,User,Novice_Sofia_X,61.0
3324,User,Contributor_Kai_E,637.0
3325,User,Novice_Lucas_Y,109.0
3326,User,Expert_Pratyush_L,3438.0
3327,User,Expert_Lena_Z,7955.0
3328,User,Contributor_Emeka_Z,755.0
3329,User,Contributor_Omar_Z,836.0
3330,User,Contributor_Waddah_V,2308.0
3331,User,Novice_Viktor_Z,48.0
3332,User,Expert_Ananya_H,11312.0
3333,User,Contributor_Ayasha_D,415.0
3334,User,Novice_Tomás_F,179.0
3335,User,Contributor_Kai_C,684.0
3336,User,Contributor_Riku_C,2271.0
3337,User,Novice_Lucas_B,53.0
3338,User,Novice_Zara_V,89.0
3339,User,Contributor_Kai_Y,1681.0
3340,User,Expert_Sebastião_L,11819.0
3341,User,Novice_Kai_S,150.0
3342,User,Expert_Lena_Y,12143.0
3343,User,Contributor_Chloe_P,2552.0
3344,User,Contributor_Lena_X,2024.0
3345,User,Novice_Tomás_D,190.0
3346,User,Novice_Ryo_U,45.0
3347,User,Contributor_Arjun_T,1133.0
3348,User,Contributor_Ryo_Y,2845.0
3349,User,Expert_Tomás_Y,11526.0
3350,User,Contributor_Naledi_U,1357.0
3351,User,Contributor_Amira_L,2156.0
3352,User,Contributor_Priya_A,2790.0
3353,User,Novice_Nizhoni_G,160.0
3354,User,Contributor_Sofia_C,1048.0
3355,User,Novice_Fatima_I,8.0
3356,User,Contributor_Lena_I,1036.0
3357,User,Contributor_Ayasha_P,993.0
3358,User,Contributor_Lena_Z,2784.0
3359,User,Novice_Elan_C,41.0
3360,User,Contributor_Ingrid_S,816.0
3361,User,Novice_Kai_P,115.0
3362,User,Novice_Hana_P,50.0
3363,User,Expert_Lena_I,5577.0
3364,User,Contributor_Sofia_E,1794.0
3365,User,Expert_Priya_J,5790.0
3366,User,Novice_Kwame_N,158.0
3367,User,Expert_Elif_J,14714.0
3368,User,Novice_Kwame_F,141.0
3369,User,Contributor_Sebastião_B,1858.0
3370,User,Novice_Viktor_F,137.0
3371,User,Contributor_Hiroshi_J,1801.0
3372,User,Contributor_Ayasha_X,2892.0
3373,User,Expert_Emeka_J,9115.0
3374,User,Novice_Chloe_R,195.0
3375,User,Contributor_Naledi_V,1357.0
3376,User,Novice_Hana_B,197.0
3377,User,Novice_Yusuf_X,22.0
3378,User,Contributor_Ananya_U,2233.0
3379,User,Contributor_Tomás_F,796.0
3380,User,Expert_Joon_W,4821.0
3381,User,Contributor_Priya_H,925.0
3382,User,Contributor_Dmitri_R,2207.0
3383,User,Contributor_Hiroshi_Z,1138.0
3384,User,Contributor_Amira_T,580.0
3385,User,Contributor_Kai_F,2070.0
3386,User,Expert_Hana_E,11744.0
3387,User,Contributor_Omar_V,1807.0
3388,User,Contributor_Omar_I,2857.0
3389,User,Novice_Amara_G,65.0
3390,User,Expert_Kwame_D,12672.0
3391,User,Novice_Lucas_R,32.0
3392,User,Expert_Amara_P,9498.0
3393,User,Contributor_Priya_X,2787.0
3394,User,Expert_Tomás_I,14835.0
3395,User,Novice_Ayasha_J,104.0
3396,User,Expert_Amira_E,3389.0
3397,User,Contributor_Aigerim_Y,2985.0
3398,User,Expert_Elif_U,8800.0
3399,User,Contributor_Aigerim_B,404.0
3400,User,Contributor_Pratyush_V,563.0
3401,User,Novice_Riku_S,146.0
3402,User,Expert_Ayasha_P,9436.0
3403,User,Novice_Waddah_O,50.0
3404,User,Contributor_Zara_T,323.0
3405,User,Novice_Tomás_R,166.0
3406,User,Novice_Tomás_Z,122.0
3407,User,Novice_Nizhoni_I,39.0
3408,User,Contributor_Elif_I,1283.0
3409,User,Novice_Elan_G,195.0
3410,User,Contributor_Naledi_W,2575.0
3411,User,Novice_Omar_I,150.0
3412,User,Contributor_Ryo_K,380.0
3413,User,Contributor_Ryo_C,1301.0
3414,User,Expert_Naledi_J,4740.0
3415,User,Contributor_Pavel_G,2762.0
3416,User,Novice_Tomás_C,190.0
3417,User,Expert_Yuna_S,8509.0
3418,User,Contributor_Isabela_B,2617.0
3419,User,Expert_Okonkwo_I,6332.0
3420,User,Novice_Dmitri_Y,29.0
3421,User,Contributor_Ayasha_T,813.0
3422,User,Expert_Kwame_K,8446.0
3423,User,Contributor_Okonkwo_Z,2069.0
3424,User,Novice_Fatima_I,60.0
3425,User,Contributor_Joon_F,287.0
3426,User,Contributor_Priya_C,1207.0
3427,User,Contributor_Ayasha_K,2637.0
3428,User,Expert_Emeka_Y,3356.0
3429,User,Novice_Tariq_W,12.0
3430,User,Expert_Kwame_A,13251.0
3431,User,Novice_Ayasha_L,114.0
3432,User,Expert_Viktor_Y,4068.0
3433,User,Contributor_Elif_F,424.0
3434,User,Novice_Yusuf_J,60.0
3435,User,Contributor_Naledi_T,506.0
3436,User,Expert_Sofia_I,5559.0
3437,User,Contributor_Sofia_V,2081.0
3438,User,Contributor_Viktor_T,1054.0
3439,User,Expert_Waddah_B,4690.0
3440,User,Novice_Elan_T,82.0
3441,User,Expert_Ingrid_N,12691.0
3442,User,Novice_Isabela_V,22.0
3443,User,Novice_Waddah_E,23.0
3444,User,Expert_Priya_M,11424.0
3445,User,Contributor_Dmitri_N,1557.0
3446,User,Novice_Okonkwo_H,174.0
3447,User,Contributor_Fatima_C,2320.0
3448,User,Contributor_Emeka_G,1365.0
3449,User,Contributor_Lena_P,776.0
3450,User,Contributor_Mia_E,820.0
3451,User,Contributor_Dmitri_K,2542.0
3452,User,Contributor_Sofia_G,555.0
3453,User,Contributor_Ryo_E,503.0
3454,User,Contributor_Amira_H,575.0
3455,User,Contributor_Ryo_O,1832.0
3456,User,Novice_Lucas_J,22.0
3457,User,Novice_Naledi_B,89.0
3458,User,Contributor_Emeka_T,2066.0
3459,User,Novice_Elan_U,152.0
3460,User,Contributor_Elif_R,1925.0
3461,User,Novice_Kwame_Y,118.0
3462,User,Novice_Sebastião_H,59.0
3463,User,Novice_Kwame_S,143.0
3464,User,Novice_Ingrid_I,28.0
3465,User,Contributor_Hiroshi_C,1984.0
3466,User,Novice_Tomás_Y,131.0
3467,User,Contributor_Riku_C,2599.0
3468,User,Contributor_Yusuf_N,243.0
3469,User,Novice_Pratyush_I,131.0
3470,User,Contributor_Omar_O,1673.0
3471,User,Novice_Ryo_O,47.0
3472,User,Expert_Aigerim_L,5515.0
3473,User,Contributor_Hana_U,2671.0
3474,User,Novice_Naledi_J,56.0
3475,User,Novice_Sebastião_E,160.0
3476,User,Novice_Fatima_A,136.0
3477,User,Contributor_Priya_W,1100.0
3478,User,Expert_Lucas_P,4529.0
3479,User,Expert_Arjun_U,11161.0
3480,User,Novice_Zara_Z,119.0
3481,User,Novice_Ingrid_E,30.0
3482,User,Expert_Amira_H,6788.0
3483,User,Novice_Mia_N,179.0
3484,User,Novice_Isabela_N,95.0
3485,User,Novice_Amara_R,132.0
3486,User,Contributor_Dmitri_B,261.0
3487,User,Contributor_Ayasha_J,1609.0
3488,User,Contributor_Nizhoni_V,841.0
3489,User,Expert_Elif_H,7998.0
3490,User,Expert_Omar_L,9146.0
3491,User,Contributor_Nizhoni_V,1458.0
3492,User,Expert_Elif_O,12973.0
3493,User,Contributor_Dmitri_U,2516.0
3494,User,Novice_Tomás_U,103.0
3495,User,Novice_Okonkwo_S,12.0
3496,User,Expert_Tomás_X,9479.0
3497,User,Novice_Elan_P,81.0
3498,User,Contributor_Elif_D,235.0
3499,User,Contributor_Chloe_A,2761.0
3500,Competition,Snowflake Agentic AI Optimization 2026,
3501,Competition,SambaNova Time-Series Foundation Models 2025,
3502,Competition,Databricks LLM Reasoning Circuit Tracing 2025,
3503,Competition,Inflection AI Synthetic Biology Genomics 2025,
3504,Competition,Microsoft Azure LLM Reasoning Circuit Tracing 2026,
3505,Competition,xAI Grok Neuromorphic Edge Inference 2026,
3506,Competition,Cohere Protein Structure Prediction 2025,
3507,Competition,Microsoft Azure Autonomous Robotics Policy Learning 2026,
3508,Competition,SambaNova Federated Privacy-Preserving Analytics 2025,
3509,Competition,IBM Quantum LLM Reasoning Circuit Tracing 2025,
3510,Competition,NVIDIA Vera Rubin LLM Reasoning Circuit Tracing 2026,
3511,Competition,Snowflake Neuromorphic Edge Inference 2025,
3512,Competition,IBM Quantum LLM Reasoning Circuit Tracing 2025 v1,
3513,Competition,Anthropic Open-Ended World-Model Benchmark 2026,
3514,Competition,xAI Grok Climate-Aware Forecasting 2026,
3515,Competition,IBM Quantum Open-Ended World-Model Benchmark 2025,
3516,Competition,Hugging Face Multimodal Foundation Model Fine-Tuning 2025,
3517,Competition,Groq Agentic AI Optimization 2026,
3518,Competition,xAI Grok Reinforcement Learning from Human Feedback 2026,
3519,Competition,Cerebras Vision-Language Grounding 2025,
3520,Competition,Stability AI Diffusion-Based Drug Discovery 2025,
3521,Competition,NVIDIA Vera Rubin Autonomous Driving Perception 2025,
3522,Competition,IBM Quantum Autonomous Driving Perception 2025,
3523,Competition,Cerebras Diffusion-Based Drug Discovery 2025,
3524,Competition,Groq Multimodal Foundation Model Fine-Tuning 2025,
3525,Competition,Snowflake Vision-Language Grounding 2025,
3526,Competition,Anthropic Autonomous Robotics Policy Learning 2025,
3527,Competition,Meta AI Research LLM Reasoning Circuit Tracing 2025,
3528,Competition,Microsoft Azure Synthetic Biology Genomics 2026,
3529,Competition,IBM Quantum Satellite Imagery Change Detection 2025,
3530,Competition,Cohere Federated Privacy-Preserving Analytics 2026,
3531,Competition,Cerebras Autonomous Driving Perception 2026,
3532,Competition,Snowflake Vision-Language Grounding 2026,
3533,Competition,Inflection AI Synthetic Biology Genomics 2026,
3534,Competition,Hugging Face Diffusion-Based Drug Discovery 2025,
3535,Competition,SambaNova LLM Reasoning Circuit Tracing 2026,
3536,Competition,xAI Grok Time-Series Foundation Models 2026,
3537,Competition,Anthropic Climate-Aware Forecasting 2026,
3538,Competition,Databricks Vision-Language Grounding 2025,
3539,Competition,Microsoft Azure Autonomous Driving Perception 2026,
3540,Competition,Databricks Synthetic Biology Genomics 2025,
3541,Competition,xAI Grok Code Generation & Debugging 2026,
3542,Competition,Meta AI Research Neuromorphic Edge Inference 2026,
3543,Competition,OpenAI Open-Ended World-Model Benchmark 2025,
3544,Competition,Inflection AI Protein Structure Prediction 2026,
3545,Competition,Mistral AI Satellite Imagery Change Detection 2026,
3546,Competition,Meta AI Research Time-Series Foundation Models 2025,
3547,Competition,Scale AI Vision-Language Grounding 2026,
3548,Competition,Snowflake Satellite Imagery Change Detection 2026,
3549,Competition,OpenAI Real-Time Fraud Graph Detection 2026,
3550,Competition,xAI Grok Federated Privacy-Preserving Analytics 2026,
3551,Competition,NVIDIA Vera Rubin Diffusion-Based Drug Discovery 2025,
3552,Competition,Microsoft Azure Diffusion-Based Drug Discovery 2025,
3553,Competition,Meta AI Research Open-Ended World-Model Benchmark 2026,
3554,Competition,Anthropic Climate-Aware Forecasting 2025,
3555,Competition,Cohere Synthetic Biology Genomics 2025,
3556,Competition,Cohere Satellite Imagery Change Detection 2026,
3557,Competition,Hugging Face Open-Ended World-Model Benchmark 2025,
3558,Competition,xAI Grok Real-Time Fraud Graph Detection 2026,
3559,Competition,Mistral AI Code Generation & Debugging 2026,
3560,Competition,NVIDIA Vera Rubin Federated Privacy-Preserving Analytics 2026,
3561,Competition,NVIDIA Vera Rubin Climate-Aware Forecasting 2026,
